path_text,predicted_compound,confidence,source,ml_top_candidates,structural_candidate
.. / test2 / 1a-1B / 1u / 1u 13C NMR / format.temp,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8585089813209348), ('1a', 0.0032436408119461066), ('1a-1B', 0.003166999634754835), ('1 A', 0.0029717225490001084), ('1b', 0.00292961151179929)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / audita.txt,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8585089813209348), ('1a', 0.0032436408119461066), ('1a-1B', 0.003166999634754835), ('1 A', 0.0029717225490001084), ('1b', 0.00292961151179929)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata,1u,0.9061327636009254,ML+PATH,"[('1u', 0.9061327636009254), ('1a-1B', 0.002278804528371598), ('1a', 0.002247250398612097), ('1b', 0.0020297874398652505), ('1 B', 0.001978122135508459)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1,1u,0.8948779553354169,ML+PATH,"[('1u', 0.8948779553354169), ('1a-1B', 0.002538818363682908), ('1 B', 0.002515511269575897), ('1a', 0.0024642114690980855), ('1 A', 0.002327180425791794)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / proc,1u,0.8436864116796363,ML+PATH,"[('1u', 0.8436864116796363), ('1a-1B', 0.0037137033316871674), ('1 B', 0.003655561174127603), ('1a', 0.0036438184332778507), ('1 A', 0.003407629627190407)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, 'proc': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / title,1u,0.8436864116796363,ML+PATH,"[('1u', 0.8436864116796363), ('1a-1B', 0.0037137033316871674), ('1 B', 0.003655561174127603), ('1a', 0.0036438184332778507), ('1 A', 0.003407629627190407)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, 'title': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / auditp.txt,1u,0.843533171633083,ML+PATH,"[('1u', 0.843533171633083), ('1a-1B', 0.0037201001014326622), ('1 B', 0.003661184680099673), ('1a', 0.0036495668678219995), ('1 A', 0.0034126862848822773)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, 'auditp.txt': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / 1r,1u,0.8429014615332363,ML+PATH,"[('1u', 0.8429014615332363), ('1r', 0.00948940489258061), ('1a-1B', 0.003578057815741164), ('1 B', 0.003534869599175402), ('1a', 0.0035167140026129613)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / 1i,1u,0.8429072365840652,ML+PATH,"[('1u', 0.8429072365840652), ('1i', 0.00954580716842027), ('1a-1B', 0.0035756907355799492), ('1 B', 0.0035311973685270585), ('1a', 0.0035126484717580516)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / procs,1u,0.8436864116796363,ML+PATH,"[('1u', 0.8436864116796363), ('1a-1B', 0.0037137033316871674), ('1 B', 0.003655561174127603), ('1a', 0.0036438184332778507), ('1 A', 0.003407629627190407)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / outd,1u,0.8436864116796363,ML+PATH,"[('1u', 0.8436864116796363), ('1a-1B', 0.0037137033316871674), ('1 B', 0.003655561174127603), ('1a', 0.0036438184332778507), ('1 A', 0.003407629627190407)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / pdata / 1 / thumb.png,1u,0.8436864116796363,ML+PATH,"[('1u', 0.8436864116796363), ('1a-1B', 0.0037137033316871674), ('1 B', 0.003655561174127603), ('1a', 0.0036438184332778507), ('1 A', 0.003407629627190407)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1u': -2, '1u 13C NMR': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 1a-1B / 1u / 1u 13C NMR / cpdprg2,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8386920912945813), ('1a', 0.00369374584926116), ('1a-1B', 0.0036111370675856614), ('1 A', 0.003396901815139579), ('1b', 0.0033134252404939594)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / fq1list,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8578145662030604), ('1a', 0.003265153033111942), ('1a-1B', 0.0031894966254892086), ('1 A', 0.002989468547401097), ('1b', 0.002949098162056558)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / fid,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8585089813209348), ('1a', 0.0032436408119461066), ('1a-1B', 0.003166999634754835), ('1 A', 0.0029717225490001084), ('1b', 0.00292961151179929)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / shimvalues,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8585089813209348), ('1a', 0.0032436408119461066), ('1a-1B', 0.003166999634754835), ('1 A', 0.0029717225490001084), ('1b', 0.00292961151179929)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / uxnmr.info,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8585089813209348), ('1a', 0.0032436408119461066), ('1a-1B', 0.003166999634754835), ('1 A', 0.0029717225490001084), ('1b', 0.00292961151179929)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / scon2,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8585089813209348), ('1a', 0.0032436408119461066), ('1a-1B', 0.003166999634754835), ('1 A', 0.0029717225490001084), ('1b', 0.00292961151179929)]",{}
.. / test2 / 1a-1B / 1u / 1u 13C NMR / acqu,1u,0.6,STRUCTURE_NO_PDATA,"[('1u', 0.8585089813209348), ('1a', 0.0032436408119461066), ('1a-1B', 0.003166999634754835), ('1 A', 0.0029717225490001084), ('1b', 0.00292961151179929)]",{}
